pl_name,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,sy_dist,sy_disterr1,sy_disterr2
HD 179079 b,1,Radial Velocity,2008,14.476,0.011,-0.011,0,,,,,31.783,3.1783,-3.1783,0,0.12,0.09,-0.09,0,69.7116,0.3982,-0.3938
HD 179949 b,1,Radial Velocity,2000,3.0925,0.00003,-0.00003,0,,,,,301.93,12.71,-12.71,0,0.022,0.014,-0.014,0,27.4573,0.0578,-0.0577
HD 179949 b,1,Radial Velocity,2000,3.093,0.001,-0.001,0,,,,,266.9772,15.8915,-15.8915,0,0.05,0.03,-0.03,0,27.4573,0.0578,-0.0577
HD 179949 b,1,Radial Velocity,2000,3.092535,0.000017,-0.000016,0,,,,,307.34007,9.53485,-9.85268,0,0.016,0.017,-0.011,0,27.4573,0.0578,-0.0577
HD 179949 b,1,Radial Velocity,2000,3.092514,0.000032,-0.000032,0,,,,,291.12,24.154,-24.154,0,0.022,0.015,-0.015,0,27.4573,0.0578,-0.0577
HD 180053 b,1,Radial Velocity,2018,213.72,0.47,-0.47,0,,,,,697.31902,20.34112,-20.34112,0,0.081,0.029,-0.029,0,137.043,0.609,-0.609
HD 18015 b,1,Radial Velocity,2018,2278,71,-71,0,,,,,1010.6994,73.1009,-73.1009,0,0.148,0.061,-0.061,0,123.801,0.7975,-0.7975
HD 18015 b,1,Radial Velocity,2018,2240,80,-88,0,,,,,1048.83374,216.12332,-130.30965,0,0.092,0.09,-0.064,0,123.801,0.7975,-0.7975
HD 180314 b,1,Radial Velocity,2010,396.03,0.62,-0.62,0,,,,,6397.9179,527.5978,-527.5978,0,0.26,0.01,-0.01,0,122.362,0.449,-0.449
HD 180314 b,1,Radial Velocity,2010,394.73,0.13,-0.13,0,,,,,7216.92964,80.09276,-81.04624,0,0.247,0.009,-0.009,0,122.362,0.449,-0.449
HD 180314 b,1,Radial Velocity,2010,396.03,0.62,-0.62,0,,,,,6992.26,,,0,0.257,0.01,-0.01,0,122.362,0.449,-0.449
HD 180314 b,1,Radial Velocity,2010,,,,,,,,,6451.7,190.7,-762.8,0,,,,,122.362,0.449,-0.449
HD 180617 b,1,Radial Velocity,2018,105.911,0.109,-0.109,0,,,,,12.214,1.05,-1.05,0,0.101,0.053,-0.053,0,5.91059,0.00183,-0.00183
HD 180617 b,1,Radial Velocity,2018,105.9,0.09,-0.1,0,,,,,12.2,1,-1.4,0,0.16,0.05,-0.1,0,5.91059,0.00183,-0.00183
HD 180902 b,1,Radial Velocity,2009,510.9,1.5,-1.5,0,,,,,535.54355,13.03103,-13.03103,0,0.107,0.022,-0.022,0,104.577,0.5735,-0.5735
HD 180902 b,1,Radial Velocity,2009,479,13,-13,0,,,,,495.8148,63.566,-63.566,0,0.09,0.1,-0.1,0,104.577,0.5735,-0.5735
HD 180902 b,1,Radial Velocity,2009,479,13,-13,0,,,,,508.507,63.5633,-63.5633,0,0.09,0.11,-0.11,0,104.577,0.5735,-0.5735
HD 181234 b,1,Radial Velocity,2019,7593.40512,113.6102,-121.82598,0,,,,,2980.91263,321.00669,-315.60361,0,0.726,0.01,-0.01,0,47.7458,0.1298,-0.129
HD 181234 b,1,Radial Velocity,2019,7450,120,-100,0,,,,,3219.60176,235.19302,-200.2319,0,0.7254,0.0094,-0.0094,0,47.7458,0.1298,-0.129
HD 181234 b,1,Radial Velocity,2019,7462.0575,80.355,-76.7025,0,,,,,2660.2371,108.0622,-114.4188,0,0.73,0.01,-0.01,0,47.7458,0.1298,-0.129
HD 181234 b,1,Radial Velocity,2019,7504,79,-80,0,,,,,2892.2385,508.52545,-263.79758,0,0.792,0.069,-0.083,0,47.7458,0.1298,-0.129
HD 181342 b,1,Radial Velocity,2009,663,29,-29,0,,,,,1204.5757,139.8452,-139.8452,0,0.18,0.06,-0.06,0,120.391,0.694,-0.694
HD 181342 b,1,Radial Velocity,2009,663,29,-29,0,,,,,1048.79,63.5633,-63.5633,0,0.177,0.057,-0.057,0,120.391,0.694,-0.694
HD 181342 b,1,Radial Velocity,2009,562.1,6,-6,0,,,,,921.707,63.566,-63.566,0,0.1,0.07,-0.07,0,120.391,0.694,-0.694
HD 181342 b,1,Radial Velocity,2009,564.1,4.1,-4.1,0,,,,,807.2882,60.3877,-60.3877,0,0.022,0.051,-0.051,0,120.391,0.694,-0.694
HD 18143 b,2,Radial Velocity,2022,10.2851,0.00213,-0.00263,0,,,,,10.80617,1.58914,-2.2248,0,0.224,0.171,-0.122,0,22.5243,0.023,-0.023
HD 18143 c,2,Radial Velocity,2022,28982.41764,18264.56731,-7978.16709,0,,,,,3177.64841,623.26151,-594.65695,0,0.194,0.021,-0.097,0,22.5243,0.023,-0.023
HD 181433 b,3,Radial Velocity,2008,9.3745,0.0002,-0.0002,0,,,,,7.08757,0.09535,-0.09535,0,0.336,0.014,-0.014,0,26.8762,0.0225,-0.0225
HD 181433 b,3,Radial Velocity,2008,9.3743,0.0019,-0.0019,0,,,,,6.3566,0,0,0,0.4,0.06,-0.06,0,26.8762,0.0225,-0.0225
HD 181433 b,3,Radial Velocity,2008,9.37459,,,0,,,,,7.42102,,,0,0.3884,,,0,26.8762,0.0225,-0.0225
HD 181433 b,3,Radial Velocity,2008,9.3743,0.0019,-0.0019,0,,,,,7.5,,,0,0.396,0.062,-0.062,0,26.8762,0.0225,-0.0225
HD 181433 c,3,Radial Velocity,2008,975.41,,,0,,,,,207.47704,,,0,0.26912,,,0,26.8762,0.0225,-0.0225
HD 181433 c,3,Radial Velocity,2008,1014.5,0.6,-0.6,0,,,,,214.21635,0.95349,-0.95349,0,0.235,0.003,-0.003,9,26.8762,0.0225,-0.0225
HD 181433 c,3,Radial Velocity,2008,962,15,-15,0,,,,,203,,,0,0.28,0.02,-0.02,0,26.8762,0.0225,-0.0225
HD 181433 d,3,Radial Velocity,2008,7012,276,-276,0,,,,,194.51099,1.27131,-1.27131,0,0.469,0.013,-0.013,0,26.8762,0.0225,-0.0225
HD 181433 d,3,Radial Velocity,2008,2468.46,,,0,,,,,166.89822,,,0,0.46626,,,0,26.8762,0.0225,-0.0225
HD 181433 d,3,Radial Velocity,2008,2172,158,-158,0,,,,,171,,,0,0.48,0.05,-0.05,0,26.8762,0.0225,-0.0225
HD 181720 b,1,Radial Velocity,2009,956,14,-14,0,,,,,127.132,19.0698,-19.0698,0,0.26,0.06,-0.06,0,60.2046,0.2433,-0.2414
HD 181720 b,1,Radial Velocity,2009,956,14,-14,0,,,,,117.59,,,0,0.26,0.06,-0.06,0,60.2046,0.2433,-0.2414
HD 183263 b,2,Radial Velocity,2004,626.5,1.1,-1.1,0,,,,,1166.39,95.34,-95.34,0,0.3567,0.009,-0.009,0,54.1955,0.1131,-0.1127
HD 183263 b,2,Radial Velocity,2004,625.09,0.12,-0.12,0,,,,,1177.23642,31.46501,-31.46501,0,0.3786,0.004,-0.004,0,54.1955,0.1131,-0.1127
HD 183263 b,2,Radial Velocity,2004,624.87404,0.2537,-0.26179,0,,,,,1103.1824,91.85241,-96.61984,0,0.383,0.007,-0.007,0,54.1955,0.1131,-0.1127
HD 183263 b,2,Radial Velocity,2004,635.4,3.9,-3.9,0,,,,,1214.1,108.1,-108.1,0,0.363,0.021,-0.021,0,54.1955,0.1131,-0.1127
HD 183263 b,2,Radial Velocity,2004,625.1,0.34,-0.34,0,,,,,1155.263,10.806,-10.806,0,0.3728,0.0065,-0.0065,0,54.1955,0.1131,-0.1127
HD 183263 b,2,Radial Velocity,2004,634.23,5.12,-5.12,0,,,,,1172.74,,,0,0.38,0.03,-0.03,0,54.1955,0.1131,-0.1127
HD 183263 b,2,Radial Velocity,2004,626.51599,1.1,-1.1,0,,,,,1255.4285,69.9226,-69.9226,0,0.36,0.01,-0.01,0,54.1955,0.1131,-0.1127
HD 183263 c,2,Radial Velocity,2008,4667.97841,18.57225,-17.90216,0,,,,,2958.98247,483.73484,-579.08336,0,0.051,0.01,-0.01,0,54.1955,0.1131,-0.1127
HD 183263 c,2,Radial Velocity,2008,4684,71,-71,0,,,,,2192.93,38.14,-38.14,0,0.051,0.01,-0.01,0,54.1955,0.1131,-0.1127
HD 183263 c,2,Radial Velocity,2008,5048,433,-701,0,,,,,2860.47,349.613,-540.311,0,0.073,0.025,-0.034,0,54.1955,0.1131,-0.1127
HD 183263 c,2,Radial Velocity,2008,3070,110,-110,0,,,,,1134.61,174.8,-174.8,0,0.239,0.064,-0.064,0,54.1955,0.1131,-0.1127
HD 183263 c,2,Radial Velocity,2008,5010,31,-32,0,,,,,2529.91412,69.92225,-69.92225,0,0.0595,0.0064,-0.0063,0,54.1955,0.1131,-0.1127
HD 184010 b,3,Radial Velocity,2022,286.6,2.4,-0.7,0,,,,,98.52681,9.53485,-12.71314,0,0,,,0,60.7993,0.2548,-0.2548
HD 184010 c,3,Radial Velocity,2022,484.3,5.5,-3.5,0,,,,,95.34852,9.53485,-19.0697,0,0,,,0,60.7993,0.2548,-0.2548
HD 184010 d,3,Radial Velocity,2022,836.4,8.4,-8.4,0,,,,,143.02278,12.71314,-19.0697,0,0,,,0,60.7993,0.2548,-0.2548
HD 18438 b,1,Radial Velocity,2023,803,5,-5,0,,,,,6674.39655,317.82841,-317.82841,0,0.1,0.1,-0.1,0,224.146,9.017,-8.356
HD 185269 b,1,Radial Velocity,2006,6.83785,0.001,-0.001,0,,,,,346.4347,25.4264,-25.4264,0,0.3,0.04,-0.04,0,51.9917,0.0843,-0.084
HD 185269 b,1,Radial Velocity,2006,6.838,0.001,-0.001,0,,,,,298.75,,,0,0.3,0.04,-0.04,0,51.9917,0.0843,-0.084
HD 185269 b,1,Radial Velocity,2006,6.83776,0.00027,-0.00027,0,,,,,321.0083,4.44962,-4.44962,0,0.229,0.014,-0.014,0,51.9917,0.0843,-0.084
HD 185269 b,1,Radial Velocity,2006,6.8399,0.0013,-0.0013,0,,,,,327.35,9.53,-9.53,0,0.225,0.025,-0.025,0,51.9917,0.0843,-0.084
HD 185283 b,1,Radial Velocity,2023,4060,148,-112,0,,,,,413.17693,95.34852,-31.78284,0,0.07,0.05,-0.04,0,31.395,0.0545,-0.0542
HD 187085 b,1,Radial Velocity,2006,1019.74,21.29,-22.58,0,,,,,265.70588,3.49613,-3.49613,0,0.251,0.221,-0.191,0,45.8993,0.0938,-0.0935
HD 187085 b,1,Radial Velocity,2006,986,,,0,,,,,238.36,,,0,0.47,,,0,45.8993,0.0938,-0.0935
HD 187123 b,2,Radial Velocity,1998,3.0965886,0.0000043,-0.0000043,0,,,,,161.2601,0.8263,-0.8263,0,0.0093,0.0046,-0.0046,0,45.9548,0.0716,-0.0714
HD 187123 b,2,Radial Velocity,1998,3.0965971,0.0000023,-0.0000022,0,,,,,159.23203,5.08525,-5.08525,0,0.004,0.004,-0.0028,0,45.9548,0.0716,-0.0714
HD 187123 b,2,Radial Velocity,1998,3.0966,0.0001,-0.0001,0,,,,,165.26,3.18,-3.18,0,0,0,0,0,45.9548,0.0716,-0.0714
HD 187123 b,2,Radial Velocity,1998,3.0965828,0.0000078,-0.0000078,0,,,,,166.218,13.666,-13.666,0,0.0103,0.0059,-0.0059,0,45.9548,0.0716,-0.0714
HD 187123 b,2,Radial Velocity,1998,3.0966,0.0002,-0.0002,0,,,,,152.55,,,0,0.01,0.03,-0.03,0,45.9548,0.0716,-0.0714
HD 187123 b,2,Radial Velocity,1998,3.097,0.003,-0.003,0,,,,,165.26,,,0,0.03,0.03,-0.03,0,45.9548,0.0716,-0.0714
HD 187123 c,2,Radial Velocity,2008,3380,41,-40,0,,,,,572.094,19.0698,-19.0698,0,0.295,0.026,-0.025,0,45.9548,0.0716,-0.0714
HD 187123 c,2,Radial Velocity,2008,3374,17,-17,0,,,,,544.44006,18.43405,-18.11622,0,0.227,0.016,-0.017,0,45.9548,0.0716,-0.0714
HD 187123 c,2,Radial Velocity,2008,3324,46,-46,0,,,,,577.791,11.124,-11.124,0,0.28,0.022,-0.022,0,45.9548,0.0716,-0.0714
HD 187123 c,2,Radial Velocity,2008,3810,420,-420,0,,,,,632.46,79.45,-79.45,0,0.252,0.033,-0.033,0,45.9548,0.0716,-0.0714
HD 18742 b,1,Radial Velocity,2011,766,25,-25,0,,,,,1080.622,381.396,-381.396,0,0.04,0.035,-0.035,0,162.685,3.0755,-3.0755
HD 18742 b,1,Radial Velocity,2011,772,11,-11,0,,,,,1185.5059,123.9537,-123.9537,0,0.12,0.06,-0.06,0,162.685,3.0755,-3.0755
HD 18742 b,1,Radial Velocity,2011,772,11,-11,0,,,,,858.1,95.3,-95.3,0,0.12,,,0,162.685,3.0755,-3.0755
HD 188015 b,1,Radial Velocity,2004,461.2,1.7,-1.7,0,,,,,476.72,41.32,-41.32,0,0.137,0.026,-0.026,0,50.6706,0.1095,-0.1089
HD 188015 b,1,Radial Velocity,2004,456.46,9.12,-9.12,0,,,,,400.45,,,0,0.15,0.09,-0.09,0,50.6706,0.1095,-0.1089
HD 188015 b,1,Radial Velocity,2004,462.59,0.35,-0.37,0,,,,,462.1225,19.38753,-19.0697,0,0.17,0.025,-0.026,0,50.6706,0.1095,-0.1089
HD 188641 b,1,Radial Velocity,2022,14583.81038,3328.20988,-2616.26788,0,,,,,9333.03117,1901.88519,-1179.77905,0,0.034,0.059,-0.088,0,64.3399,0.1793,-0.1784
HD 189567 b,2,Radial Velocity,2021,14.288,0.002,-0.002,0,,,,,8.5,0.6,-0.6,0,0.189,,,1,17.9055,0.0124,-0.0123
HD 189567 c,2,Radial Velocity,2021,33.688,0.025,-0.025,0,,,,,7,0.9,-0.9,0,0.16,0.09,-0.09,0,17.9055,0.0124,-0.0123
HD 189733 b,1,Radial Velocity,2005,2.21857494,0.00000003,-0.00000003,0,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.218577,0.000009,-0.00001,0,12.543,0.426,-0.426,0,370.58978,16.52716,-15.57367,0,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,,,,,13.63,0.269,-0.269,0,369.303,18.433,-18.433,0,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.219,0.0005,-0.0005,0,14.12,0.34,-0.34,0,365.49,12.71,-12.71,0,0,,,0,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.21857578,0.0000008,-0.0000008,0,12.902,0.426,-0.426,0,365.5045,12.39537,-12.39537,0,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.2185748,0.00000018,-0.00000018,0,13.301,0.952,-0.952,0,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.21857567,0.00000015,-0.00000015,0,12.666,0.112,-0.112,0,359.1479,25.4264,-25.4264,0,0,,,0,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.21857567,0.00000015,-0.00000015,0,,,,,,,,,0,,,0,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.21857519,0.00000014,-0.00000014,0,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,,,,,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.2185752,0.00000008,-0.00000008,0,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.2,,,0,12.3,,,0,349.6,,,0,0,,,0,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.218,0.001,-0.0009,0,,,,,371.85924,,,0,0.028,,,0,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.2185752,0.00000008,-0.00000008,0,12.756,0.303,-0.303,0,356.92309,14.30235,-14.30235,0,0.0039,,,1,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,,,,,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.22,,,0,12.778,,,0,362.3262,,,0,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.218573,,,0,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.21857567,0.00000015,-0.00000015,0,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.218555,0.000015,-0.000015,0,,,,,369.63444,11.44182,-11.12399,0,0.027,0.021,-0.018,0,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.21857514,0.00000006,-0.00000006,0,,,,,,,,,,,,,19.7638,0.0128,-0.0127
HD 189733 b,1,Radial Velocity,2005,2.218573,,,0,12.756,0.303,-0.303,0,363.582,18.116,-18.116,0,,,,,19.7638,0.0128,-0.0127
HD 190007 b,1,Radial Velocity,2020,11.724128,0.000099,-0.000099,0,,,,,15.5,1.2,-1.3,0,0.136,0.085,-0.08,0,12.7141,0.0101,-0.01
HD 190007 b,1,Radial Velocity,2020,11.72,0.001,-0.001,0,,,,,16.46,1.66,-1.66,0,0.14,0.07,-0.07,0,12.7141,0.0101,-0.01
HD 190228 b,1,Radial Velocity,2022,1146.6,1.9,-2,0,,,,,1938.75328,381.39409,-317.82841,0,0.547,0.01,-0.011,0,62.7146,0.12105,-0.12105
HD 190228 b,1,Radial Velocity,2022,1143.59858,1.76742,-1.7068,0,,,,,1598.67689,378.2158,-0.95349,0,0.559,0.01,-0.01,0,62.7146,0.12105,-0.12105
HD 190360 b,2,Radial Velocity,2003,2891,85,-85,0,,,,,477.361,41.32,-41.32,0,0.36,0.03,-0.03,0,16.0069,0.0159,-0.0159
HD 190360 b,2,Radial Velocity,2003,2892.2,4.5,-4.5,0,,,,,474.19998,13.66662,-13.66662,0,0.3274,0.0081,-0.0087,0,16.0069,0.0159,-0.0159
HD 190360 b,2,Radial Velocity,2003,2854,13,-13,0,,,,,572.09113,63.56568,-63.56568,0,0.34,0.018,-0.018,0,16.0069,0.0159,-0.0159
HD 190360 b,2,Radial Velocity,2003,2889,14,-14,0,,,,,460.8535,9.5349,-9.5349,0,0.301,0.02,-0.02,0,16.0069,0.0159,-0.0159
HD 190360 b,2,Radial Velocity,2003,3902,1758,-1758,0,,,,,422.7,60.39,-60.39,0,0.48,0.2,-0.2,0,16.0069,0.0159,-0.0159
HD 190360 b,2,Radial Velocity,2003,2867.9,7.7,-7.7,0,,,,,475.16,49,-49,0,0.343,0.017,-0.017,0,16.0069,0.0159,-0.0159
HD 190360 b,2,Radial Velocity,2003,2915.03687,29,-29,0,,,,,489.4582,25.4264,-25.4264,0,0.31,0.02,-0.02,0,16.0069,0.0159,-0.0159
HD 190360 b,2,Radial Velocity,2003,2915,29,-29,0,,,,,495.79,41.32,-41.32,0,0.313,0.019,-0.019,0,16.0069,0.0159,-0.0159
HD 190360 c,2,Radial Velocity,2005,17.1186,0.0016,-0.0016,0,,,,,20.28,3.16,-3.16,0,0.107,0.07,-0.07,0,16.0069,0.0159,-0.0159
HD 190360 c,2,Radial Velocity,2005,17.11704,0.00068,-0.00063,0,,,,,21.45342,0.85814,-0.85814,0,0.165,0.027,-0.028,0,16.0069,0.0159,-0.0159
HD 190360 c,2,Radial Velocity,2005,17.111,0.0048,-0.0048,0,,,,,19.069,2.4154,-2.4154,0,0.237,0.082,-0.082,0,16.0069,0.0159,-0.0159
HD 190360 c,2,Radial Velocity,2005,17.1,0.015,-0.015,0,,,,,18.116,4.767,-4.767,0,0.01,0.1,-0.1,0,16.0069,0.0159,-0.0159
HD 190647 b,1,Radial Velocity,2007,1038.1,4.9,-4.9,0,,,,,603.85,19.07,-19.07,0,0.18,0.02,-0.02,0,54.4738,0.1482,-0.1475
HD 190647 b,1,Radial Velocity,2007,1176.45,3.1,-2.83,0,,,,,630.89255,10.48839,-10.48839,0,0.224,0.014,-0.014,0,54.4738,0.1482,-0.1475
HD 190647 b,1,Radial Velocity,2007,1038.09998,5.1,-5.1,0,,,,,616.5902,25.4264,-25.4264,0,0.18,0.02,-0.02,0,54.4738,0.1482,-0.1475
HD 190984 b,1,Radial Velocity,2009,4885,1600,-1600,0,,,,,985.2,,,0,0.57,0.1,-0.1,0,148.187,0.989,-0.976
HD 190984 b,1,Radial Velocity,2009,9970,4380,-2200,0,,,,,1137.8257,381.39409,-143.02278,0,0.745,0.054,-0.047,0,148.187,0.989,-0.976
HD 191806 b,1,Radial Velocity,2016,1604,6.2,-6.2,0,,,,,3219.60176,289.22385,-270.15415,0,0.213,0.022,-0.024,0,65.6668,0.1125,-0.112
HD 191806 b,1,Radial Velocity,2016,1603.38923,9.94172,-11.31279,0,,,,,2966.61035,292.08431,-270.7898,0,0.213,0.029,-0.028,0,65.6668,0.1125,-0.112
HD 191806 b,1,Radial Velocity,2016,1606.3,7.2,-7.2,0,,,,,2707.9116,200.2329,-200.2329,0,0.259,0.017,-0.017,0,65.6668,0.1125,-0.112
HD 191939 e,6,Radial Velocity,2022,101.5,0.4,-0.4,0,,,,,108,3,-3,0,0,,,0,53.6089,0.0733,-0.0731
HD 191939 e,6,Radial Velocity,2022,101.12,0.13,-0.13,0,,,,,112.2,4,-4,0,0.031,0.008,-0.016,0,53.6089,0.0733,-0.0731
HD 191939 f,6,Radial Velocity,2022,4450,2750,-2750,0,,,,,2065,1435,-1435,0,0,,,0,53.6089,0.0733,-0.0731
HD 191939 f,6,Radial Velocity,2022,2200,,,-1,,,,,660,,,0,,,,,53.6089,0.0733,-0.0731
HD 191939 g,6,Radial Velocity,2022,284,10,-8,0,,,,,13.5,2,-2,0,0.03,0.025,-0.011,0,53.6089,0.0733,-0.0731
HD 192263 b,1,Radial Velocity,1999,23.646,0.2304,-0.2082,0,,,,,200.2319,,,0,0.154,,,0,19.6359,0.0218,-0.0217
HD 192263 b,1,Radial Velocity,1999,24.3556,0.0046,-0.0046,0,,,,,203.72,19.387,-19.387,0,0.055,0.039,-0.039,0,19.6359,0.0218,-0.0217
HD 192263 b,1,Radial Velocity,1999,24.348,0.005,-0.005,0,,,,,228.83,,,0,0,,,0,19.6359,0.0218,-0.0217
HD 192263 b,1,Radial Velocity,1999,24.3587,0.0022,-0.0022,0,,,,,232.96,4.767,-4.767,0,0.008,0.014,-0.014,0,19.6359,0.0218,-0.0217
HD 192263 b,1,Radial Velocity,1999,24.4,0.07,-0.07,0,,,,,247.9,,,0,0.22,0.14,-0.14,0,19.6359,0.0218,-0.0217
HD 192263 b,1,Radial Velocity,1999,24.3556,0.0046,-0.0046,0,,,,,177.9848,15.8915,-15.8915,0,0.05,0.04,-0.04,0,19.6359,0.0218,-0.0217
HD 192263 b,1,Radial Velocity,1999,24.13,0.09,-0.09,0,,,,,232.01,,,0,0,,,0,19.6359,0.0218,-0.0217
HD 192263 b,1,Radial Velocity,1999,24.3597,0.0016,-0.0016,0,,,,,209.13109,9.53485,-9.53485,0,0.04,0.037,-0.027,0,19.6359,0.0218,-0.0217
HD 192310 b,2,Radial Velocity,2011,74.39,0.12,-0.12,0,,,,,21.6,2,-2,0,0.3,0.09,-0.09,0,8.79687,0.00925,-0.00924
HD 192310 b,2,Radial Velocity,2011,74.062,0.085,-0.085,0,,,,,14.33406,2.0341,-1.87519,0,0.14,0.12,-0.093,0,8.79687,0.00925,-0.00924
HD 192310 b,2,Radial Velocity,2011,74.72,0.1,-0.1,0,,,,,16.9,0.9,-0.9,0,0.13,0.04,-0.04,0,8.79687,0.00925,-0.00924
HD 192310 c,2,Radial Velocity,2011,525.8,9.2,-9.2,0,,,,,24,5,-5,0,0.32,0.11,-0.11,0,8.79687,0.00925,-0.00924
HD 192699 b,1,Radial Velocity,2007,345.53,1.7,-1.7,0,,,,,737.3656,162.0933,-162.0933,0,0.13,0.05,-0.05,0,71.8627,0.2667,-0.2667
HD 192699 b,1,Radial Velocity,2007,345.53,1.77,-1.63,0,,,,,762.76,47.67,-66.74,0,0.129,0.029,-0.06,0,71.8627,0.2667,-0.2667
HD 192699 b,1,Radial Velocity,2007,340.94,0.92,-0.92,0,,,,,666.17168,29.55819,-29.55819,0,0.082,0.041,-0.041,0,71.8627,0.2667,-0.2667
HD 192699 b,1,Radial Velocity,2007,351.5,0.6,-0.6,0,,,,,794.5,,,0,0.149,0.06,-0.06,0,71.8627,0.2667,-0.2667
HD 194490 b,1,Radial Velocity,2022,13092.18348,3494.64637,-2509.99734,0,,,,,3561.90296,560.64931,-422.39395,0,0.251,0.105,-0.094,0,80.2349,0.2496,-0.248
HD 195019 b,1,Radial Velocity,1998,18.2,0.006,-0.006,0,,,,,1102.82,,,0,0.02,0.02,-0.02,0,37.6681,0.0669,-0.0667
HD 195019 b,1,Radial Velocity,1998,18.2008,0.0003,-0.0003,0,,,,,1166.39,41.32,-41.32,0,0.014,0.004,-0.004,0,37.6681,0.0669,-0.0667
HD 195019 b,1,Radial Velocity,1998,18.201228,0.000088,-0.000089,0,,,,,1161.66283,28.28673,-28.92239,0,0.0198,0.0032,-0.0032,0,37.6681,0.0669,-0.0667
HD 195019 b,1,Radial Velocity,1998,18.20132,0.00039,-0.00039,0,,,,,1264.9634,54.0311,-54.0311,0,0.01,0,0,0,37.6681,0.0669,-0.0667
HD 195019 b,1,Radial Velocity,1998,18.20163,0.0004,-0.0004,0,,,,,1175.92,95.34,-95.34,0,0.014,0.0044,-0.0044,0,37.6681,0.0669,-0.0667
HD 195019 b,1,Radial Velocity,1998,18.27,0.14,-0.14,0,,,,,1115.54,127.1,-127.1,0,0.03,0.02,-0.02,0,37.6681,0.0669,-0.0667
HD 195019 b,1,Radial Velocity,1998,18.20132,0.00039,-0.00039,0,,,,,1172.7,95.3,-95.3,0,0.0138,0.0044,-0.0044,0,37.6681,0.0669,-0.0667
HD 196050 b,1,Radial Velocity,2002,1378,21,-21,0,,,,,1010.6994,95.349,-95.349,0,0.23,0.04,-0.04,0,50.6742,0.1021,-0.1017
HD 196050 b,1,Radial Velocity,2002,1321,54,-54,0,,,,,959.8466,,,0,0.3,,,0,50.6742,0.1021,-0.1017
HD 196050 b,1,Radial Velocity,2002,1392,4,-4,0,,,,,1493.79351,254.26273,-254.26273,0,0.2,0.01,-0.01,0,50.6742,0.1021,-0.1017
HD 196050 b,1,Radial Velocity,2002,1393,9.5,-8.8,0,,,,,1446.11925,219.3016,-228.83645,0,0.178,0.011,-0.011,0,50.6742,0.1021,-0.1017
HD 196050 b,1,Radial Velocity,2002,1378,21,-21,0,,,,,921.67,82.63,-82.63,0,0.228,0.038,-0.038,0,50.6742,0.1021,-0.1017
HD 196050 b,1,Radial Velocity,2002,1300,230,-230,0,,,,,889.924,158.915,-158.915,0,0.19,0.09,-0.09,0,50.6742,0.1021,-0.1017
HD 196067 b,1,Radial Velocity,2012,3638,232,-185,0,,,,,2192.9,1239.5,-349.6,0,0.66,0.18,-0.09,0,39.9346,0.046,-0.046
HD 196067 b,1,Radial Velocity,2012,3609,230,-157,0,,,,,3972.85509,794.57102,-572.09113,0,0.7,0.14,-0.12,0,39.9346,0.046,-0.046
HD 19615 b,1,Radial Velocity,2022,402,2,-2,0,,,,,2701.54146,222.47988,-222.47988,0,0.2,0.1,-0.1,0,265.155,1.823,-1.799
HD 196885 A b,1,Radial Velocity,2007,1325.8575,3.6525,-3.6525,0,,,,,947.1334,15.8915,-15.8915,0,0.48,0.02,-0.02,0,34.1692,0.0573,-0.057
HD 196885 A b,1,Radial Velocity,2007,1346.85,10.95,-10.95,0,,,,,940.74,,,0,0.462,0.026,-0.026,0,34.1692,0.0573,-0.057
